folio,fecha,importe,concepto,comentarios,evento_id,proveedor_id,tipo_gasto
2143,2025-01-17 03:27:28,697,pago,BIRRETES 41*$17 - ERIKA 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16709,120,138,efe
2144,2025-01-17 03:28:04,30,pago,CAJA BIRRETES 3*$10 - ERIKA 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16710,120,138,efe
2145,2025-01-17 03:28:41,1100,pago,MECHUDOS 110*10- NANCY 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16711,120,206,efe
2146,2025-01-17 03:29:28,5800,pago,ROSA ISELA - BATUCADA LED 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16712,120,280,efe
2147,2025-01-17 03:31:16,3500,pago,DJ ERICK PLATINUM 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16713,120,91,efe
2148,2025-01-17 03:31:48,400,pago,CARRO SHOT´S - PUGA 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16714,120,271,efe
2149,2025-01-17 03:32:30,4500,pago,PERFORMANCE- FERNANDO 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16715,120,152,efe
2150,2025-01-17 03:33:07,1485,pago,Recarga tanque CO2 Pistola - TAKESHI 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16716,120,304,efe
2151,2025-01-17 03:33:57,2600,pago,DULCES PARA MESA DE DULCES - TAKESHI 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16717,120,304,efe
2152,2025-01-17 03:35:14,2250,pago,LETRAS GIGANTES UNEVE - ANDREA 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16718,120,53,efe
2153,2025-01-17 03:36:01,250,pago,FLETE LETRAS ANDREA 18 ENERO 2025 - HSA CAMPOS ESTEBAN UNEVE folio:G2023-16719,120,53,efe
2154,2025-01-17 17:11:19,100000,pago,LIQ. SALON HDA. SAN FERNANDO EVENTO 31 ENERO 2025 folio:G2023-16725,125,283,efe
2155,2025-01-17 17:38:51,3040,pago,PAGO DE 4 BOLETOS EXTRAS. folio:G2023-16727,177,67,efe
2156,2025-01-20 18:31:46,420,pago,COMPLEMENTO DE COMISION POR VENTA DE 7 BOLETOS EXTRAS *60 EVENTO 18 ENE 25 PONSA SARAI folio:G2023-16753,121,264,efe
2157,2025-01-20 23:19:34,90,pago,COMPLEMENTO MARY PUENTES INVITACIONES 18 ENE 25 PONSA folio:G2023-16758,121,202,efe
2158,2025-01-22 20:51:22,163000,pago,ANTICIPO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16776,122,67,efe
2159,2025-01-22 20:54:51,25915,pago,LIQUIDACION DE EVENTO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16777,122,67,efe
2160,2025-01-22 23:27:38,10000,anticipo,ANTICIPO DE FECHA 15 AGOSTO 2025 UAM XOCHIMILCO -ENFERMERIA folio:G2023-16784,196,67,efe
2161,2025-01-22 23:28:57,10000,anticipo,ANTICIPO DE FECHA 24 ENERO 2026 CANDILES - ESCA TEPEPAN folio:G2023-16785,201,67,efe
2162,2025-01-22 23:51:45,3695,pago,COMPRA DE CERVEZAS EVENTO 18 ENE 25 FORESTA- MONTSE folio:G2023-16787,119,130,efe
2163,2025-01-23 00:41:01,500,pago,COMPRAS WALMART - TAKE 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16793,122,304,efe
2164,2025-01-23 00:43:03,1485,pago,Recarga tanque CO2 Pistola (1) - TAKESHI 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16795,122,304,efe
2165,2025-01-23 17:32:20,2700,pago,FONDO DE ESTACIONAMIENTO SANTA RITA 11 ENE 25 folio:G2023-16800,116,98,efe
2166,2025-01-23 17:54:40,20000,pago,ABONO COMISION PLANNER OMAR Y JESSI GRADU 2 AGOSTO 2025 PONSA folio:G2023-16810,169,251,efe
2167,2025-01-23 18:02:50,250,pago,DIFERENCIA EN PAGO DE NOMINA SE ENVIO 700 Y DEBERIAN SER 950 POR EL TIPO DE SERVICIO Y PERSONAS.EVENTO 18 ENE 2025 HSA CAMPOS folio:G2023-16813,120,271,efe
2168,2025-01-23 19:02:42,5000,pago,RENTA DE AUDIO - HENRY 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16814,122,92,efe
2169,2025-01-23 20:32:24,10000,pago,ANTICIPO COMISION EVENTO 20 DICIEMBRE 225 CEDROS folio:G2023-16816,192,257,efe
2170,2025-01-23 22:56:09,2000,pago,"COMISIÓN PLANNER MARÍA ISABEL , EVENTO 31 DE ENERO DE 2025 , HACIENDA SAN FERNANDO folio:G2023-16828",125,263,efe
2171,2025-01-23 23:00:53,15000,pago,PAGO PLAFÓN EVENTO 11 DE ENERO 2025 SANTA RITA folio:G2023-16831,116,55,efe
2172,2025-01-23 23:04:20,15000,pago,ANTICIPO COMISIONES MARY EVENTO 24 MAYO 25 LOS CAMPOS (SALVADOR TRANSFIERE) folio:G2023-16833,140,263,efe
2173,2025-01-23 23:05:41,20640,pago,COMISION COMITE SANTA RITA 11 ENE 2025 folio:G2023-16834,116,84,efe
2174,2025-01-23 23:25:34,8400,pago,COMISION COMITE 240*35 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16837,122,84,efe
2175,2025-01-23 23:26:19,18000,pago,COMISION PROMOTOR LIZ 240 PAX*75 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16838,122,262,efe
2176,2025-01-23 23:27:27,7000,pago,COMISION DIRECCION VENTAS 240 PAX *$29.16 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16840,122,55,efe
2177,2025-01-23 23:28:32,700,pago,"JEFE OPERATIVO - TAKEH $ 1,300.00 25 DE ENERO 2025 - JARDIN CANDILES - LIZBET
DESCUENTO CANCUN $ -600.00 folio:G2023-16841",122,304,efe
2178,2025-01-23 23:29:24,1300,pago,CHOFER OPERATIVO - DANIEL 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16842,122,216,efe
2179,2025-01-23 23:30:09,1100,pago,OPERATIVO - SHOKER 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16843,122,227,efe
2180,2025-01-23 23:31:52,700,pago,OPERADOR CABINA- BRYAN 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16844,122,213,efe
2181,2025-01-23 23:32:31,900,pago,JEFE EDECAN - DIANA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16845,122,112,efe
2182,2025-01-23 23:33:31,400,pago,"JEFE EDECAN - MONTSE $ 900.00 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH 
DESCUENTO VALLARTA $ -500.00 folio:G2023-16846",122,130,efe
2183,2025-01-23 23:35:45,700,pago,EDECAN - ALISON 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16847,122,101,efe
2184,2025-01-23 23:36:32,300,pago,COMIDA EDECANES (3) 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16848,122,130,efe
2185,2025-01-23 23:37:20,1400,pago,BOLETEROS - ELI 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16849,122,47,efe
2186,2025-01-23 23:38:31,1200,pago,MAESTRO DE CEREMONIA - SALVADOR 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16850,122,55,efe
2187,2025-01-23 23:39:08,700,pago,BARTENDER 1 - PUGA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16851,122,271,efe
2188,2025-01-23 23:39:43,100,pago,TAXI PROMOTOR - LIZ 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16852,122,262,efe
2189,2025-01-23 23:40:15,1000,pago,GASOLINA URVAN SANTANDER 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16853,122,302,efe
2190,2025-01-23 23:41:08,300,pago,DESAYUNO OPERATIVOS 3*100 - TAKE 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16855,122,304,efe
2191,2025-01-23 23:41:41,300,pago,COMIDAS STAFF 3*100 - TAKE 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16856,122,304,efe
2192,2025-01-23 23:42:38,1300,pago,NÓMINA LUCES Y AUDIO - GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16857,122,301,efe
2193,2025-01-23 23:43:48,1200,pago,NOMINA LUCES Y AUDIO - ARMANDO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16858,122,212,efe
2194,2025-01-23 23:44:43,400,pago,COMIDAS LUCES Y AUDIO - GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16859,122,301,efe
2195,2025-01-23 23:46:02,1000,pago,"DECORACION-HUGO $ 2,000.00 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH 
DESCUENTO VALLARTA $ -1,000.00 folio:G2023-16860",122,86,efe
2196,2025-01-23 23:52:39,1500,pago,DECORACION-GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16861,122,225,efe
2197,2025-01-23 23:53:44,400,pago,COMIDAS DECORACION-GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16862,122,225,efe
2198,2025-01-23 23:54:23,1100,pago,PROPINAS EVENTO - 2 CAPITANES / 1 MESERO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16863,122,67,efe
2199,2025-01-23 23:54:56,3000,pago,MARIACHI - TORRES 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16864,122,201,efe
2200,2025-01-23 23:55:31,323,pago,BIRRETES 19*$17 - ERIKA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16865,122,138,efe
2201,2025-01-23 23:56:17,20,pago,CAJA BIRRETES (2*10) - ERIKA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16866,122,138,efe
2202,2025-01-23 23:57:06,750,pago,MECHUDOS 75*10 - NANCY 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16867,122,206,efe
2203,2025-01-23 23:57:56,4077,pago,ROSA ISELA - BATUCADA LED 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16868,122,280,efe
2204,2025-01-23 23:59:07,3500,pago,DJ ERICK PLATINUM 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16869,122,91,efe
2205,2025-01-24 00:01:46,2000,pago,RENTA DE LUCES GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16870,122,225,efe
2206,2025-01-24 00:02:55,675,pago,ICE SHOTS 75*$9 - RAUL PIÑA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16871,122,272,efe
2207,2025-01-24 00:03:45,500,pago,CARRO SHOTS - ELI 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16872,122,47,efe
2208,2025-01-24 00:04:27,4500,pago,PERFORMANCE- FERNANDO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16873,122,152,efe
2209,2025-01-24 00:05:04,4800,pago,CENTROS DE MESA ALTOS 12*$400 - KARLA MORALES 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16874,122,191,efe
2210,2025-01-24 00:06:02,3250,pago,CENTROS DE MESA BAJOS 13*$250 - KARLA MORALES 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16875,122,191,efe
2211,2025-01-24 00:08:26,1350,pago,LETRAS IPN - ANDREA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16876,122,53,efe
2212,2025-01-24 00:09:12,250,pago,FLETE LETRAS- ANDREA 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16877,122,53,efe
2213,2025-01-24 00:11:21,1500,pago,PARAMEDICO OSCAR SALAS 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16878,122,237,efe
2214,2025-01-24 00:12:20,1100,pago,OPERATIVO CANDILES - GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16879,122,225,efe
2215,2025-01-24 00:14:54,1000,pago,RENTA CÁMARA HUMO - GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16880,122,225,efe
2216,2025-01-24 00:15:43,500,pago,RENTA BLINDERS - GUSTAVO 25 DE ENERO 2025 - JARDIN CANDILES - LIZBETH folio:G2023-16881,122,225,efe
2217,2025-01-24 19:41:00,100000,anticipo,"PAGO A CUENTA EVENTO 5 JULIO 2025 VIZCAINAS 
 folio:G2023-16924",156,297,efe
2218,2025-01-24 19:43:27,70000,anticipo,A CUENTA EVENTO 31 ENERO 25 CUPULA folio:G2023-16927,124,171,efe
2219,2025-01-24 19:48:58,300,pago,AUDIO VIDEO ILUMINACION - JUAN SEXY 18 ENE 25 HSA CAMPOS folio:G2023-16930,120,216,efe
2220,2025-01-24 20:09:39,1500,pago,MECHUDOS 150*10 NANCY EVENTO 31 ENERO 25 HSA CUPULA folio:G2023-16937,124,206,efe
2221,2025-01-24 20:11:29,750,pago,MECHUDOS 75*10-NANCY EVENTO 31 ENERO 25 HDA SAN FERNANDO folio:G2023-16938,125,206,efe
2222,2025-01-24 20:12:52,400,pago,MECHUDOS 40*10 - NANCY EVENTON 1 FEB CANDILES folio:G2023-16939,127,206,efe
2223,2025-01-24 23:55:49,4100,pago,INVITACIONES 80 - MARY IPN QUIMICA 8 FEB 25 folio:G2023-16942,129,202,efe
2224,2025-01-27 18:46:28,300,pago,PROPINAS DEGUSTACION CANDILES 15 FEB 25 CANDILES POLANCO FERNANDA NAVA folio:G2023-16947,176,67,efe
2225,2025-01-27 18:48:05,300,pago,PROPINAS DEGUSTACION CANDILES 22 FEB 25 SARAI folio:G2023-16949,189,67,efe
2226,2025-01-27 19:07:02,700,pago,GASOLINA PARA LLEVAR EDECANES AL EVENTO 25 ENERO 25 CANDILES Y COBRANZA DIA 27 DE ENERO folio:G2023-16951,122,130,efe
2227,2025-01-28 22:19:30,1000,pago,COMPRAS WALMART TAKE 31 ENERO 2025 SAN FERNANDO - MARISABEL folio:G2023-16978,125,304,efe
2228,2025-01-28 22:23:03,1485,pago,RECARGA TANQUE CO2 (4) - TAKESHI 31 ENERO 2025 SAN FERNANDO - MARISABEL folio:G2023-16979,125,304,efe
2229,2025-01-28 22:25:49,2000,pago,DULCES PARA MESA DE DULCES - TAKESHI 31 ENERO 2025 SAN FERNANDO - MARISABEL folio:G2023-16980,125,304,efe
2230,2025-01-28 22:46:31,1000,pago,COMPRAS WALMART Y COCTELERIA TAKESHI 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI folio:G2023-16982,124,304,efe
2231,2025-01-28 22:47:13,1485,pago,Recarga tanque CO2 Pistola - TAKESHI 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI folio:G2023-16983,124,304,efe
2232,2025-01-28 22:47:56,3300,pago,DULCES PARA MESA DE DULCES - TAKESHI 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI folio:G2023-16984,124,304,efe
2233,2025-01-28 22:49:05,500,pago,COMPRAS WALMART - TAKE 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM folio:G2023-16985,126,304,efe
2234,2025-01-28 22:52:53,990,pago,Recarga tanque CO2 Pistola (1) - TAKESHI 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM folio:G2023-16986,126,304,efe
2235,2025-01-28 22:54:01,1500,pago,DULCES PARA MESA DE DULCES - TAKESHI 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM folio:G2023-16987,126,304,efe
2236,2025-01-29 00:04:53,5200,pago,CENTROS DE MESA ALTOS 13*$400 - KARLA MORALES 31 ENERO 2025 SAN FERNANDO - MARISABEL folio:G2023-16992,125,191,efe
2237,2025-01-29 00:05:53,3250,pago,CENTROS DE MESA BAJOS 13*$250 - KARLA MORALES 31 ENERO 2025 SAN FERNANDO - MARISABEL folio:G2023-16993,125,191,efe
2238,2025-01-29 00:08:14,9600,pago,CENTROS DE MESA ALTOS 24*$400 - KARLA MORALES 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI folio:G2023-16994,124,191,efe
2239,2025-01-29 00:08:57,6250,pago,CENTROS DE MESA BAJOS 25*$250 - KARLA MORALES 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI folio:G2023-16995,124,191,efe
2240,2025-01-29 00:11:51,3250,pago,CENTROS DE MESA BAJOS 13*$250 - KARLA MORALES 1 DE FEBRERO 2025 CANDILES KARLA MONTALVO UNAM folio:G2023-16996,126,191,efe
2241,2025-01-29 00:15:10,6400,pago,CENTROS DE MESA ALTOS 16*$400 - KARLA MORALES 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-16997,204,191,efe
2242,2025-01-29 00:15:58,4500,pago,CENTROS DE MESA BAJOS 18*$250 - KARLA MORALES 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM Folio:G2023-16998,204,191,efe
2243,2025-01-29 00:45:07,220520,pago,LIQ. BANQUETE CARLOS SANTOS - EVENTOS 31 ENERO CUPULA Y 1° FEB. CAMPOS Folio:G2023-16999,206,43,efe
2244,2025-01-29 16:47:20,103445,pago,LIQ. BANQUETE- ISABEL OTERO - EVENTO 31 ENERO 2025 HDA. SAN FERNANDO Folio:G2023-17000,206,43,efe
2245,2025-01-29 16:49:40,102795,anticipo,"PAGO CENA ADULTO 242 PAX *$410 - ISABEL OTERO $ 99,220.00 
PAGO CENA NIÑO 5 PAX* $205 - ISABEL OTERO $ 1,025.00 
CORTESIAS CON COSTO 15 PAX*$410 - I $ 6,150.00 
INVITADOS 7*200 $ 1,400.00 
ANTICIPO $ -5,000.00 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17001",125,176,efe
2246,2025-01-29 16:52:03,650,pago,AYUDANTE DE CRISTALERIA (1) ISABEL OTERO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17002,125,176,efe
2247,2025-01-29 17:01:33,1185,pago,PAGO DE 3*$395 EXTRAS BANQUTE ISABEL OTERO 11 ENE 25 POLIFORUM Folio:G2023-17003,115,176,caja
2248,2025-01-29 17:02:20,1520,pago,PAGO 4*380 EXTRAS BANQUETE ISABEL OTERO 11 ENE 25 SANTA RITA Folio:G2023-17004,116,176,caja
2249,2025-01-29 17:27:37,10260,pago,"31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI 
PAGO CENA ADULTO 520 PAX *$380 $ 197,600.00 
PAGO CENA NIÑO 9 PAX*280 - $ 2,520.00 
CORTESIAS CON COSTO 21 PAX*$380 - $ 7,980.00 
COMITE INVITADO (12)*180 ((5 KARLA) (7 ESTEBAN)) $ 2,160.00 
MENOS ANTICIPO (23-12-24 TRANSFERENCIA) $ -100,000.00 
MENOS ANTICIPO (27-01-2025 TRANSFERENCIA) $ -100,000.00 Folio:G2023-17005",124,69,efe
2250,2025-01-29 17:35:47,127040,pago,"- CARLOS SANTOS 1 FEBRERO 2025 - HSA CAMPOS - KARLA MONTALVO UPIEM
PAGO CENA ADULTO 320 PAX *$380 - $ 121,600.00 
PAGO CENA NIÑO 4 PAX*280 -$ 1,120.00 
CORTESIAS COMITE 9 PAX*$380 - $ 3,420.00 
COMITE INVITADOV(5) FERNANDA NAVA $ 900.00 Folio:G2023-17006",204,69,efe
2251,2025-01-29 18:15:13,161,pago,LIQUIDACION 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17007,124,171,puente
2252,2025-01-29 18:22:00,100000,pago,ANTICIPO CARLOS SANTOS 31 ENERO 2025 - HSA CUPULA ITZA IPN UPIBI Folio:G2023-17008,124,69,puente
2253,2025-01-29 19:34:55,1770,pago,"COMPRA DE CARNES (POLLO, MOLIDA, BISTEC, CHULETA, QUESO) COMEDOR PLATINUM Folio:G2023-17009",206,181,efe
2254,2025-01-29 20:07:10,1898,pago,"GASTOS DE REPRESENTACIÓN SALVADOR ( 2 BOLETOS, SIX FLAGS , SOBRINOS) Folio:G2023-17010",206,55,boveda
2255,2025-01-29 20:09:00,4000,pago,ANTICIPO RENTA LUCES ROBOTICAS GUSTAVO (EVENTO: TEQUES DEL 31 ENE AL 2 DE FEB Folio:G2023-17011,206,55,boveda
2256,2025-01-29 20:09:49,2500,pago,INVERSION DE COMPRA SOMBRILLA PARA CARRO DE SHOTS Folio:G2023-17012,206,55,boveda
2257,2025-01-29 20:11:31,8000,pago,INVERSIÓN 2 BARRAS BAR PARA TEQUES Folio:G2023-17013,206,55,boveda
2258,2025-01-29 20:14:50,3600,pago,INVERSIÓN (COMPRA DE MICRÓFONOS NUEVOS) Folio:G2023-17014,206,55,boveda
2259,2025-01-29 20:15:47,5000,pago,INVERSIÓN (COMPRA DE BOLAS DISCO CHICAS TAQUESHI) Folio:G2023-17015,206,55,boveda
2260,2025-01-29 20:17:10,5000,pago,INVERSIÓN (COMPRA DE BOLAS DISCO GRANDES GUSTAVO) Folio:G2023-17016,206,55,boveda
2261,2025-01-29 20:17:50,1620,pago,INVERSION COMPRA DE VASOS EN FORMA DE PIÑA Folio:G2023-17017,206,55,boveda
2262,2025-01-29 20:18:26,9000,pago,MUEBLES NUEVA OFICINA RECURSOS HUMANOS Folio:G2023-17018,206,55,boveda
2263,2025-01-29 20:27:04,500,pago,RENTA MICROFONO EVENTO 25 ENE 25 CANDILES LIZ (FONDO DE EVENTO 500) Folio:G2023-17019,122,92,efe
2264,2025-01-29 20:29:45,150,pago,PAGO RESTO RENTA MICROFONO EVENTO 25 ENE 25 CANDILES LIZ Folio:G2023-17020,122,92,caja
2265,2025-01-29 20:32:34,219,pago,COMPRA DE GARRAFONES 7 Y PROPINA 30 Folio:G2023-17021,206,43,caja
2266,2025-01-29 20:37:18,5200,pago,"COMPRAS EXTRA PARA BODEGA VASO SHOT, PAPEL FOTOGRAFICO, SIDRAS, CORTINAS, MAMILA Y CINTAS GAFFER NEGRAS TAKE Folio:G2023-17022",206,304,caja
2267,2025-01-29 20:55:08,800.13,pago,GASOLINA SRA ELI AVEO DIA 28 ENE 25 Folio:G2023-17023,206,47,tdp
2268,2025-01-29 21:24:07,11660,pago,"COMISION PROMOTOR MARISABEL 242 PAX*$80 
9/1/25 G2023-16324 ANTICIPO COMISION $ -5,700.00 
23/1/25 G2023-16828 ANTICIPO COMISION $ -2,000.00 
31 ENERO 2025 SAN FERNANDO - MARISABEL $ 19,360.00 Folio:G2023-17024",125,263,efe
2269,2025-01-29 21:24:57,6050,pago,COMISION SALVADOR 242 PAX*25 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17025,125,55,efe
2270,2025-01-29 21:26:43,1300,pago,JEFE OPERATIVO - SHOKER 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17026,125,227,efe
2271,2025-01-29 21:27:41,1100,pago,OPERATIVO - EMILIO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17027,125,220,efe
2272,2025-01-29 21:28:26,1100,pago,OPERATIVO - PABLO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17028,125,233,efe
2273,2025-01-29 21:29:31,700,pago,OPERADOR CABINA DE FOTOS - HECTOR 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17029,125,122,efe
2274,2025-01-29 21:33:10,200,pago,"JEFE EDECAN - MONTSE $ 900.00 
DESCUENTO FINAL VALLARTA $ -700.00 
31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17030",125,130,efe
2275,2025-01-29 22:52:17,7500,pago,"PAGO DE PIROTECNIA- 40 BOMBAS AZULES, 40 ROSAS, 100 CHISPEROS, 100 VELITAS DE MANO* TRANSF. BANBAJIO GUSTAVO SANCHEZ (SOLICITADO POR JUAN CARLOS) Folio:G2023-17031",206,111,puente
2276,2025-01-29 22:54:16,700,pago,EDECAN - MARTHA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17032,125,307,efe
2277,2025-01-29 22:55:01,700,pago,EDECAN - ANA PAOLA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17033,125,308,efe
2278,2025-01-29 22:56:00,300,pago,COMIDA EDECANES MONTSE 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17034,125,130,efe
2279,2025-01-29 22:56:47,700,pago,BOLETEROS - ELI 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17035,125,47,efe
2280,2025-01-29 22:57:28,800,pago,BARTENDER (1) - PUGA 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17036,125,271,efe
2281,2025-01-29 22:58:15,100,pago,TAXI PROMOTOR - MARY 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17037,125,263,efe
2282,2025-01-29 23:02:22,1200,pago,MAESTRO DE CEREMONIAS - NACHO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17038,125,205,efe
2283,2025-01-29 23:03:23,500,pago,GASOLINA URVAN JUAN CARLOS 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17039,125,302,tdp
2284,2025-01-29 23:05:24,300,pago,DESAYUNO OPERATIVOS 3*100 - TAKESHI 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17040,125,304,efe
2285,2025-01-29 23:06:03,300,pago,COMIDAS STAFF 3*100 - TAKESHI 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17041,125,304,efe
2286,2025-01-30 00:26:21,3080,pago,"PAGO DE 88 FOTOS x $ 35.00 EVENTOS 10, 11, 18 ENERO 2026 Folio:G2023-17042",206,178,efe
2287,2025-01-30 00:54:07,600,pago,PAGO DE NOMINA SR. ALEJANDRO PUGA - MIXOLOGIA COMITE OMAR Y BRENDA Folio:G2023-17043,206,271,efe
2288,2025-01-30 15:39:03,4500,pago,DECORACIÓN - GUSTAVO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17044,125,301,efe
2289,2025-01-30 15:39:39,600,pago,COMIDAS DECORACIÓN - GUSTAVO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17045,125,301,efe
2290,2025-01-30 15:40:30,1300,pago,"NOMINA AUDIO, VIDEO E ILU 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17046",125,301,efe
2291,2025-01-30 15:42:22,1200,pago,"NOMINA AUDIO, VIDEO E ILU 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17047",125,301,efe
2292,2025-01-30 15:43:11,400,pago,"COMIDAS AUDIO, VIDEO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17048",125,301,efe
2293,2025-01-30 15:44:12,1400,pago,PROPINAS EVENTO - 2 CAPITANES / 2 MESERO 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17049,125,176,efe
2294,2025-01-30 15:44:59,2800,pago,MARICHI - SR TORRES 31 ENERO 2025 SAN FERNANDO - MARISABEL Folio:G2023-17050,125,201,efe
